Source,Type,Target,Weight
damaskus,undirected,sydfyn,1
damaskus,undirected,nazareth,2
sydfyn,undirected,tåsinge,1
paradiset,undirected,tåsinge,1
nazareth,undirected,tåsinge,1
paradiset,undirected,sydfyn,1
kapernaum,undirected,tjekiet,2
nazareth,undirected,tjekiet,2
gammelby,undirected,jerusalem,1
betlehem,undirected,gammelby,1
gammelby,undirected,nazareth,1
getsemane,undirected,yom kippur,1
drigstrup kirke,undirected,getsemane,1
israel,undirected,yom kippur,1
getsemane have,undirected,yom kippur,1
drigstrup kirke,undirected,yom kippur,1
jerusalems,undirected,yom kippur,1
drigstrup kirke,undirected,israel,1
drigstrup kirke,undirected,getsemane have,1
drigstrup kirke,undirected,jerusalems,1
drigstrup kirke,undirected,jerusalem,1
facebook,undirected,sild,1
schweiz,undirected,sild,1
facebook,undirected,schweiz,1
langebro,undirected,langegade,1
jordens,undirected,tjekiet,1
jordens,undirected,nimtofte,1
himlens,undirected,kapernaum,1
kapernaum,undirected,nimtofte,1
himlens,undirected,tjekiet,1
jerusalem,undirected,tjekiet,1
nimtofte,undirected,tjekiet,1
himlens,undirected,nimtofte,1
jerusalem,undirected,nimtofte,1
nazareth,undirected,nimtofte,1
athen,undirected,troja,1
athen,undirected,langegades,1
langegades,undirected,troja,1
grønnegårdsteatret,undirected,københavn,1
boesen,undirected,præstegade,1
jorden,undirected,præstegade,2
præstegade,undirected,vesterbro,1
københavn,undirected,præstegade,1
jerusalem,undirected,præstegade,1
boesen,undirected,jorden,1
boesen,undirected,vesterbro,1
boesen,undirected,københavn,1
boesen,undirected,jerusalem,1
jorden,undirected,vesterbro,1
afghanistan,undirected,kerteminde,1
afghanistan,undirected,sahara,1
kerteminde,undirected,mellemøsten,1
mellemøsten,undirected,sahara,1
jerusalem,undirected,kerteminde,2
kerteminde,undirected,sahara,1
norge,undirected,universet,1
denver,undirected,universet,1
oslo,undirected,universet,1
universet,undirected,utøya,1
kerteminde,undirected,universet,1
denver,undirected,norge,1
kerteminde,undirected,norge,2
denver,undirected,oslo,1
denver,undirected,utøya,1
denver,undirected,kerteminde,1
kerteminde,undirected,oslo,1
oslo,undirected,usa,2
kerteminde,undirected,utøya,1
kerteminde,undirected,usa,2
jeriko,undirected,kirkens,1
kirkens,undirected,romerne,1
himlen,undirected,kapernaum,3
hindsholm,undirected,irland,1
hindsholm,undirected,tårup strand,1
hindsholm,undirected,lillestranden,1
hindsholm,undirected,stubberup,1
hindsholm,undirected,kertemtinde,1
hindsholm,undirected,jelling,1
hindsholm,undirected,kerteminde fjord,1
hindsholm,undirected,sejerø,1
dalby,undirected,hindsholm,1
hindsholm,undirected,mesinge,2
drigstrup,undirected,hindsholm,2
hindsholm,undirected,jerusalem,1
hindsholm,undirected,kerteminde,2
hindsholm,undirected,viby,1
irland,undirected,tårup strand,1
irland,undirected,lillestranden,1
irland,undirected,stubberup,1
irland,undirected,kertemtinde,1
irland,undirected,jelling,1
irland,undirected,kerteminde fjord,1
irland,undirected,sejerø,1
dalby,undirected,irland,1
irland,undirected,mesinge,1
drigstrup,undirected,irland,1
irland,undirected,kerteminde,1
irland,undirected,viby,1
lillestranden,undirected,tårup strand,1
stubberup,undirected,tårup strand,1
kertemtinde,undirected,tårup strand,1
jelling,undirected,tårup strand,1
kerteminde fjord,undirected,tårup strand,1
sejerø,undirected,tårup strand,1
dalby,undirected,tårup strand,1
mesinge,undirected,tårup strand,1
drigstrup,undirected,tårup strand,1
jerusalem,undirected,tårup strand,1
kerteminde,undirected,tårup strand,1
tårup strand,undirected,viby,1
lillestranden,undirected,stubberup,1
kertemtinde,undirected,lillestranden,1
jelling,undirected,lillestranden,1
kerteminde fjord,undirected,lillestranden,1
lillestranden,undirected,sejerø,1
dalby,undirected,lillestranden,1
lillestranden,undirected,mesinge,1
drigstrup,undirected,lillestranden,1
jerusalem,undirected,lillestranden,1
kerteminde,undirected,lillestranden,1
lillestranden,undirected,viby,1
kertemtinde,undirected,stubberup,1
jelling,undirected,stubberup,1
kerteminde fjord,undirected,stubberup,1
sejerø,undirected,stubberup,1
dalby,undirected,stubberup,1
mesinge,undirected,stubberup,1
drigstrup,undirected,stubberup,1
jerusalem,undirected,stubberup,1
kerteminde,undirected,stubberup,1
stubberup,undirected,viby,1
jelling,undirected,kertemtinde,1
kerteminde fjord,undirected,kertemtinde,1
kertemtinde,undirected,sejerø,1
dalby,undirected,kertemtinde,1
kertemtinde,undirected,mesinge,1
drigstrup,undirected,kertemtinde,1
jerusalem,undirected,kertemtinde,1
kerteminde,undirected,kertemtinde,1
kertemtinde,undirected,viby,1
jelling,undirected,kerteminde fjord,1
jelling,undirected,sejerø,1
dalby,undirected,jelling,1
jelling,undirected,mesinge,1
drigstrup,undirected,jelling,1
jelling,undirected,kerteminde,1
jelling,undirected,viby,1
kerteminde fjord,undirected,sejerø,1
dalby,undirected,kerteminde fjord,1
kerteminde fjord,undirected,mesinge,1
drigstrup,undirected,kerteminde fjord,1
jerusalem,undirected,kerteminde fjord,1
kerteminde,undirected,kerteminde fjord,1
kerteminde fjord,undirected,viby,1
dalby,undirected,sejerø,1
mesinge,undirected,sejerø,1
drigstrup,undirected,sejerø,1
jerusalem,undirected,sejerø,1
kerteminde,undirected,sejerø,1
sejerø,undirected,viby,1
dalby,undirected,mesinge,1
dalby,undirected,drigstrup,1
dalby,undirected,jerusalem,1
dalby,undirected,kerteminde,1
dalby,undirected,viby,1
drigstrup,undirected,mesinge,2
jerusalem,undirected,mesinge,1
kerteminde,undirected,mesinge,2
mesinge,undirected,viby,1
drigstrup,undirected,jerusalem,1
drigstrup,undirected,kerteminde,3
drigstrup,undirected,viby,1
jerusalem,undirected,viby,1
kerteminde,undirected,viby,1
bjerget,undirected,sovjetunionen,1
paradis,undirected,sovjetunionen,1
disneyland,undirected,nevadas ørken,1
disneyland,undirected,lourdes,1
betesda dam,undirected,disneyland,1
disneyland,undirected,frankrig,1
disneyland,undirected,jerusalem,1
disneyland,undirected,las vegas,1
lourdes,undirected,nevadas ørken,1
betesda dam,undirected,nevadas ørken,1
frankrig,undirected,nevadas ørken,1
jerusalem,undirected,nevadas ørken,1
las vegas,undirected,nevadas ørken,1
betesda dam,undirected,lourdes,1
jerusalem,undirected,lourdes,1
las vegas,undirected,lourdes,1
betesda dam,undirected,frankrig,1
betesda dam,undirected,las vegas,1
frankrig,undirected,las vegas,1
emmauskirken,undirected,kirken,1
kerteminde kirke,undirected,kirken,2
kirken,undirected,nikolajkirken,1
kirken,undirected,paris metro,1
drigstrup,undirected,kirken,1
kerteminde,undirected,kirken,2
emmauskirken,undirected,jorden,1
jorden,undirected,kerteminde kirke,1
jorden,undirected,nikolajkirken,1
jorden,undirected,paris metro,1
drigstrup,undirected,jorden,1
jorden,undirected,kerteminde,2
emmauskirken,undirected,kerteminde kirke,1
emmauskirken,undirected,københavn,1
emmauskirken,undirected,nikolajkirken,1
emmauskirken,undirected,tyrkiet,1
emmauskirken,undirected,paris metro,1
drigstrup,undirected,emmauskirken,1
emmauskirken,undirected,kerteminde,1
kerteminde kirke,undirected,københavn,1
kerteminde kirke,undirected,nikolajkirken,1
kerteminde kirke,undirected,tyrkiet,1
kerteminde kirke,undirected,paris metro,1
drigstrup,undirected,kerteminde kirke,2
kerteminde,undirected,kerteminde kirke,2
københavn,undirected,nikolajkirken,1
københavn,undirected,tyrkiet,1
københavn,undirected,paris metro,1
drigstrup,undirected,københavn,1
kerteminde,undirected,københavn,1
nikolajkirken,undirected,tyrkiet,1
nikolajkirken,undirected,paris metro,1
drigstrup,undirected,nikolajkirken,1
kerteminde,undirected,nikolajkirken,1
paris metro,undirected,tyrkiet,1
drigstrup,undirected,tyrkiet,1
kerteminde,undirected,tyrkiet,1
drigstrup,undirected,paris metro,1
kerteminde,undirected,paris metro,1
drigstrup,undirected,nain,1
brugsen,undirected,tyrus,2
afganistan,undirected,tyrus,2
tyros,undirected,tyrus,2
kanaens land,undirected,tyrus,2
brugsen,undirected,israels hus,2
brugsen,undirected,sidon,2
brugsen,undirected,indien,1
afganistan,undirected,brugsen,2
brugsen,undirected,tyros,2
brugsen,undirected,kanaens land,2
indien,undirected,israels hus,1
afganistan,undirected,israels hus,2
israels hus,undirected,tyros,2
afrika,undirected,israels hus,2
israels hus,undirected,kanaens land,2
afganistan,undirected,sidon,2
sidon,undirected,tyros,2
kanaens land,undirected,sidon,2
afganistan,undirected,indien,1
indien,undirected,tyros,1
indien,undirected,kanaens land,1
afganistan,undirected,israel,2
afganistan,undirected,tyros,2
afganistan,undirected,afrika,2
afganistan,undirected,kanaens land,2
israel,undirected,tyros,2
israel,undirected,kanaens land,2
afrika,undirected,tyros,2
kanaens land,undirected,tyros,2
afrika,undirected,kanaens land,2
paris,undirected,sydstranden,1
paris,undirected,storebælt,1
børglum kloster,undirected,paris,1
paris,undirected,vendsyssel,1
storebælt,undirected,sydstranden,1
damaskus,undirected,sydstranden,1
børglum kloster,undirected,sydstranden,1
sydstranden,undirected,vendsyssel,1
damaskus,undirected,storebælt,1
børglum kloster,undirected,storebælt,1
storebælt,undirected,vendsyssel,1
børglum kloster,undirected,damaskus,1
damaskus,undirected,vendsyssel,1
børglum kloster,undirected,vendsyssel,1
edens have,undirected,thessaloniki,1
edens have,undirected,jordens,1
jordens,undirected,thessaloniki,1
kerteminde kirke,undirected,vestergade,1
kerteminde kirke,undirected,paradiset,1
kerteminde kirke,undirected,århus,1
drigstrup,undirected,vestergade,1
paradiset,undirected,vestergade,1
vestergade,undirected,århus,1
drigstrup,undirected,paradiset,1
drigstrup,undirected,århus,1
israels hus,undirected,syrien,1
afganistan,undirected,syrien,1
syrien,undirected,tyros,1
kanaens land,undirected,syrien,1
nepal,undirected,tyrus,1
brugsen,undirected,nepal,1
israels hus,undirected,nepal,1
nepal,undirected,sidon,1
afganistan,undirected,nepal,1
nepal,undirected,tyros,1
afrika,undirected,nepal,1
kanaens land,undirected,nepal,1
kerteminde amatør teater,undirected,universet,1
apollontemplet,undirected,danmark,1
apollontemplet,undirected,delfi,1
apollontemplet,undirected,nazareth,1
delfi,undirected,nazareth,1
johannes larsen museet,undirected,københavn,1
høje tåstrup,undirected,johannes larsen museet,1
johannes larsen museet,undirected,langebro,1
jerusalem,undirected,johannes larsen museet,1
johannes larsen museet,undirected,nordstranden,1
høje tåstrup,undirected,københavn,1
københavn,undirected,langebro,1
københavn,undirected,nordstranden,1
høje tåstrup,undirected,langebro,1
høje tåstrup,undirected,jerusalem,1
høje tåstrup,undirected,nordstranden,1
jerusalem,undirected,langebro,1
langebro,undirected,nordstranden,1
jerusalem,undirected,nordstranden,1
amagerbrogade,undirected,rumænien,1
amagerbrogade,undirected,jeriko,1
amagerbrogade,undirected,jerusalem,1
amagerbrogade,undirected,nazareth,1
jeriko,undirected,rumænien,1
ballum enge,undirected,rumænien,1
ballum enge,undirected,jeriko,1
ballum enge,undirected,jerusalem,1
ballum enge,undirected,nazareth,1
athen,undirected,østerland,1
athen,undirected,københavn,1
præstegade,undirected,østfyn,1
jorden,undirected,østfyn,1
langegade,undirected,østfyn,1
kerteminde,undirected,østfyn,1
usa,undirected,østfyn,1
jordens,undirected,præstegade,1
langegade,undirected,præstegade,1
kerteminde,undirected,præstegade,1
præstegade,undirected,usa,1
jorden,undirected,langegade,1
jordens,undirected,langegade,1
jordens,undirected,kerteminde,1
kerteminde,undirected,langegade,1
langegade,undirected,usa,1
kina,undirected,plinten,1
kirken,undirected,plinten,1
brugsen,undirected,plinten,1
melen,undirected,plinten,1
norge,undirected,plinten,1
europa,undirected,plinten,1
kerteminde kirke,undirected,plinten,1
holland,undirected,plinten,1
katedralen,undirected,plinten,1
farvergården,undirected,plinten,1
plinten,undirected,torvet,1
frankrig,undirected,plinten,1
betlehem,undirected,plinten,1
kerteminde,undirected,plinten,1
nordre kirkerist,undirected,plinten,1
kina,undirected,melen,1
kina,undirected,norge,1
kerteminde kirke,undirected,kina,1
holland,undirected,kina,1
katedralen,undirected,kina,1
farvergården,undirected,kina,1
kina,undirected,torvet,1
frankrig,undirected,kina,1
kerteminde,undirected,kina,1
kina,undirected,nordre kirkerist,1
brugsen,undirected,kirken,1
kirken,undirected,melen,1
kirken,undirected,norge,1
holland,undirected,kirken,1
katedralen,undirected,kirken,1
farvergården,undirected,kirken,1
kirken,undirected,torvet,1
kirken,undirected,nordre kirkerist,1
brugsen,undirected,melen,1
brugsen,undirected,norge,1
brugsen,undirected,europa,1
brugsen,undirected,kerteminde kirke,1
brugsen,undirected,holland,1
brugsen,undirected,katedralen,1
brugsen,undirected,farvergården,1
brugsen,undirected,frankrig,1
brugsen,undirected,kerteminde,2
brugsen,undirected,nordre kirkerist,1
melen,undirected,norge,1
europa,undirected,melen,1
kerteminde kirke,undirected,melen,1
holland,undirected,melen,1
katedralen,undirected,melen,1
farvergården,undirected,melen,1
melen,undirected,torvet,1
frankrig,undirected,melen,1
betlehem,undirected,melen,1
kerteminde,undirected,melen,1
melen,undirected,nordre kirkerist,1
kerteminde kirke,undirected,norge,1
katedralen,undirected,norge,1
farvergården,undirected,norge,1
norge,undirected,torvet,1
nordre kirkerist,undirected,norge,1
europa,undirected,kerteminde kirke,1
europa,undirected,katedralen,1
europa,undirected,farvergården,1
europa,undirected,torvet,1
europa,undirected,kerteminde,1
europa,undirected,nordre kirkerist,1
holland,undirected,kerteminde kirke,1
katedralen,undirected,kerteminde kirke,1
farvergården,undirected,kerteminde kirke,1
kerteminde kirke,undirected,torvet,1
frankrig,undirected,kerteminde kirke,1
betlehem,undirected,kerteminde kirke,1
kerteminde kirke,undirected,nordre kirkerist,1
holland,undirected,katedralen,1
farvergården,undirected,holland,1
holland,undirected,torvet,1
holland,undirected,kerteminde,1
holland,undirected,nordre kirkerist,1
farvergården,undirected,katedralen,1
katedralen,undirected,torvet,1
frankrig,undirected,katedralen,1
betlehem,undirected,katedralen,1
katedralen,undirected,kerteminde,1
katedralen,undirected,nordre kirkerist,1
farvergården,undirected,torvet,1
farvergården,undirected,frankrig,1
betlehem,undirected,farvergården,1
farvergården,undirected,kerteminde,1
farvergården,undirected,nordre kirkerist,1
frankrig,undirected,torvet,1
betlehem,undirected,torvet,1
kerteminde,undirected,torvet,1
nordre kirkerist,undirected,torvet,1
frankrig,undirected,kerteminde,1
frankrig,undirected,nordre kirkerist,1
betlehem,undirected,kerteminde,1
betlehem,undirected,nordre kirkerist,1
kerteminde,undirected,nordre kirkerist,1
det gamle testamente,undirected,jordens undergang,1
det gamle testamente,undirected,usa,1
jordens undergang,undirected,usa,1
farvergård,undirected,kerteminde kirke,1
kerteminde kirke,undirected,storebæltsbroen,1
kerteminde kirke,undirected,lillestranden,1
farvergård,undirected,storebæltsbroen,1
farvergård,undirected,lillestranden,1
lillestranden,undirected,storebæltsbroen,1
galilæa,undirected,sydsudan,1
sydsudan,undirected,ægypten,1
jerusalems,undirected,sydsudan,1
gudriget,undirected,gudsriget,1
lund,undirected,sydafrika,1
lund,undirected,mælkevejen,1
afrikas,undirected,lund,1
mælkevejen,undirected,sydafrika,1
afrikas,undirected,sydafrika,1
afrikas,undirected,mælkevejen,1
jorden,undirected,munkebo svømmehal,1
jorden,undirected,kertemindedrigstrup,1
korset,undirected,munkebo svømmehal,1
kertemindedrigstrup,undirected,korset,1
kertemindedrigstrup,undirected,munkebo svømmehal,1
gudsriget,undirected,munkebo svømmehal,1
gudsriget,undirected,kertemindedrigstrup,1
hindsholm,undirected,lundsgårdskovene,1
bugten,undirected,hindsholm,1
hindsholm,undirected,hovedet,1
babel,undirected,hindsholm,1
hindsholm,undirected,paradis,1
hindsholm,undirected,sybergland,1
bugten,undirected,hovedet,1
babel,undirected,bugten,1
bugten,undirected,mesinge,1
bugten,undirected,drigstrup,1
bugten,undirected,kerteminde,1
bugten,undirected,paradis,1
bugten,undirected,sybergland,1
babel,undirected,hovedet,1
hovedet,undirected,mesinge,1
drigstrup,undirected,hovedet,1
hovedet,undirected,kerteminde,1
hovedet,undirected,paradis,1
hovedet,undirected,sybergland,1
babel,undirected,mesinge,1
babel,undirected,drigstrup,1
babel,undirected,kerteminde,1
babel,undirected,sybergland,1
mesinge,undirected,paradis,1
mesinge,undirected,sybergland,1
drigstrup,undirected,paradis,1
drigstrup,undirected,sybergland,1
kerteminde,undirected,paradis,1
kerteminde,undirected,sybergland,1
paradis,undirected,sybergland,1
hindsholm,undirected,københavn,1
hindsholm,undirected,nazareth,1
danmark,undirected,vestergade,1
paradis,undirected,vestergade,1
bolivia,undirected,syrien,1
